precision_fixed,recall_fixed,total_cost_fixed,n_flagged_fixed,best_threshold,best_total_cost,best_n_flagged,b
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,2928
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,2929
1.0,1.0,1776.5758378150372,29,0.889069257965752,1776.5758378150372,29,2930
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,2931
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,2932
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,2933
1.0,1.0,5329.727513445112,34,0.5285064087406933,5329.727513445112,34,2934
1.0,1.0,1776.5758378150372,23,0.6875736669473631,1776.5758378150372,23,2935
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,2936
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,2937
1.0,1.0,5329.727513445112,24,0.926097564296077,5329.727513445112,24,2938
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,2939
1.0,1.0,1776.5758378150372,19,0.6875736669473631,1776.5758378150372,19,2940
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,2941
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,2942
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,2943
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,2944
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,2945
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,2946
1.0,1.0,3553.1516756300744,27,0.926097564296077,3553.1516756300744,27,2947
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,2948
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,2949
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,2950
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,2951
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,2952
1.0,1.0,5329.727513445112,30,0.5285064087406933,5329.727513445112,30,2953
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,2954
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,2955
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,2956
1.0,1.0,1776.5758378150372,22,0.889069257965752,1776.5758378150372,22,2957
1.0,1.0,7106.303351260149,30,0.5285064087406933,7106.303351260149,30,2958
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,2959
1.0,1.0,1776.5758378150372,24,0.926097564296077,1776.5758378150372,24,2960
1.0,1.0,5329.727513445112,30,0.5285064087406933,5329.727513445112,30,2961
1.0,1.0,1776.5758378150372,21,0.6875736669473631,1776.5758378150372,21,2962
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,2963
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,2964
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,2965
1.0,1.0,3553.1516756300744,28,0.5285064087406933,3553.1516756300744,28,2966
1.0,1.0,1776.5758378150372,31,0.6875736669473631,1776.5758378150372,31,2967
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,2968
1.0,1.0,5329.727513445112,33,0.6875736669473631,5329.727513445112,33,2969
1.0,1.0,1776.5758378150372,28,0.889069257965752,1776.5758378150372,28,2970
1.0,1.0,0.0,20,0.6875736669473631,0.0,20,2971
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,2972
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,2973
1.0,1.0,3553.1516756300744,32,0.5285064087406933,3553.1516756300744,32,2974
1.0,1.0,0.0,31,0.6875736669473631,0.0,31,2975
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,2976
1.0,1.0,3553.1516756300744,36,0.5285064087406933,3553.1516756300744,36,2977
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,2978
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,2979
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,2980
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,2981
1.0,1.0,5329.727513445112,23,0.5285064087406933,5329.727513445112,23,2982
1.0,1.0,0.0,28,0.9469338323659244,0.0,28,2983
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,2984
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,2985
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,2986
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,2987
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,2988
1.0,1.0,3553.1516756300744,23,0.889069257965752,3553.1516756300744,23,2989
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,2990
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,2991
1.0,1.0,3553.1516756300744,24,0.6875736669473631,3553.1516756300744,24,2992
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,2993
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,2994
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,2995
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,2996
1.0,1.0,1776.5758378150372,19,0.6875736669473631,1776.5758378150372,19,2997
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,2998
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,2999
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,3000
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,3001
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,3002
1.0,1.0,0.0,20,0.6875736669473631,0.0,20,3003
1.0,1.0,0.0,22,0.9469338323659244,0.0,22,3004
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,3005
1.0,1.0,1776.5758378150372,31,0.6875736669473631,1776.5758378150372,31,3006
1.0,1.0,0.0,23,0.926097564296077,0.0,23,3007
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,3008
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,3009
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,3010
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,3011
1.0,1.0,0.0,32,0.5285064087406933,0.0,32,3012
1.0,1.0,1776.5758378150372,15,0.6875736669473631,1776.5758378150372,15,3013
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,3014
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,3015
1.0,1.0,5329.727513445112,31,0.6875736669473631,5329.727513445112,31,3016
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,3017
1.0,1.0,3553.1516756300744,16,0.926097564296077,3553.1516756300744,16,3018
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,3019
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,3020
1.0,1.0,1776.5758378150372,20,0.5285064087406933,1776.5758378150372,20,3021
1.0,1.0,1776.5758378150372,27,0.6875736669473631,1776.5758378150372,27,3022
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,3023
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,3024
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,3025
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,3026
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,3027
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,3028
1.0,1.0,0.0,36,0.5285064087406933,0.0,36,3029
1.0,1.0,5329.727513445112,27,0.5285064087406933,5329.727513445112,27,3030
1.0,1.0,1776.5758378150372,22,0.6875736669473631,1776.5758378150372,22,3031
1.0,1.0,1776.5758378150372,31,0.889069257965752,1776.5758378150372,31,3032
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3033
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,3034
1.0,1.0,5329.727513445112,28,0.5285064087406933,5329.727513445112,28,3035
1.0,1.0,5329.727513445112,30,0.889069257965752,5329.727513445112,30,3036
1.0,1.0,3553.1516756300744,25,0.889069257965752,3553.1516756300744,25,3037
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,3038
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,3039
1.0,1.0,0.0,32,0.6875736669473631,0.0,32,3040
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,3041
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,3042
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,3043
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,3044
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,3045
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,3046
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,3047
1.0,1.0,0.0,20,0.6875736669473631,0.0,20,3048
1.0,1.0,1776.5758378150372,27,0.6875736669473631,1776.5758378150372,27,3049
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,3050
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,3051
1.0,1.0,1776.5758378150372,28,0.889069257965752,1776.5758378150372,28,3052
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,3053
1.0,1.0,5329.727513445112,22,0.5285064087406933,5329.727513445112,22,3054
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,3055
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,3056
1.0,1.0,7106.303351260149,30,0.5285064087406933,7106.303351260149,30,3057
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,3058
1.0,1.0,1776.5758378150372,30,0.6875736669473631,1776.5758378150372,30,3059
1.0,1.0,3553.1516756300744,25,0.966404119205896,3553.1516756300744,25,3060
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,3061
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,3062
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,3063
1.0,1.0,0.0,29,0.926097564296077,0.0,29,3064
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,3065
1.0,1.0,5329.727513445112,31,0.9469338323659244,5329.727513445112,31,3066
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,3067
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,3068
1.0,1.0,1776.5758378150372,18,0.5285064087406933,1776.5758378150372,18,3069
1.0,1.0,1776.5758378150372,25,0.926097564296077,1776.5758378150372,25,3070
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,3071
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,3072
1.0,1.0,3553.1516756300744,38,0.6875736669473631,3553.1516756300744,38,3073
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,3074
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,3075
1.0,1.0,3553.1516756300744,33,0.5285064087406933,3553.1516756300744,33,3076
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,3077
1.0,1.0,0.0,28,0.9469338323659244,0.0,28,3078
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,3079
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,3080
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,3081
1.0,1.0,3553.1516756300744,18,0.6875736669473631,3553.1516756300744,18,3082
1.0,1.0,5329.727513445112,25,0.5285064087406933,5329.727513445112,25,3083
1.0,1.0,0.0,15,0.889069257965752,0.0,15,3084
1.0,1.0,1776.5758378150372,25,0.6875736669473631,1776.5758378150372,25,3085
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,3086
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,3087
1.0,1.0,3553.1516756300744,18,0.5285064087406933,3553.1516756300744,18,3088
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,3089
1.0,1.0,3553.1516756300744,37,0.5285064087406933,3553.1516756300744,37,3090
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,3091
1.0,1.0,1776.5758378150372,23,0.889069257965752,1776.5758378150372,23,3092
1.0,1.0,3553.1516756300744,24,0.6875736669473631,3553.1516756300744,24,3093
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,3094
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,3095
1.0,1.0,3553.1516756300744,33,0.5285064087406933,3553.1516756300744,33,3096
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,3097
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,3098
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,3099
1.0,1.0,1776.5758378150372,33,0.5285064087406933,1776.5758378150372,33,3100
1.0,1.0,1776.5758378150372,20,0.889069257965752,1776.5758378150372,20,3101
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,3102
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,3103
1.0,1.0,1776.5758378150372,25,0.9469338323659244,1776.5758378150372,25,3104
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,3105
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,3106
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3107
1.0,1.0,3553.1516756300744,26,0.6875736669473631,3553.1516756300744,26,3108
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,3109
1.0,1.0,1776.5758378150372,25,0.6875736669473631,1776.5758378150372,25,3110
1.0,1.0,0.0,19,0.6875736669473631,0.0,19,3111
1.0,1.0,1776.5758378150372,28,0.6875736669473631,1776.5758378150372,28,3112
1.0,1.0,3553.1516756300744,32,0.5285064087406933,3553.1516756300744,32,3113
1.0,1.0,1776.5758378150372,23,0.6875736669473631,1776.5758378150372,23,3114
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,3115
1.0,1.0,0.0,22,0.926097564296077,0.0,22,3116
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,3117
1.0,1.0,5329.727513445112,32,0.5285064087406933,5329.727513445112,32,3118
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,3119
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,3120
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,3121
1.0,1.0,1776.5758378150372,31,0.6875736669473631,1776.5758378150372,31,3122
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,3123
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,3124
1.0,1.0,0.0,23,0.889069257965752,0.0,23,3125
1.0,1.0,0.0,34,0.889069257965752,0.0,34,3126
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,3127
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3128
1.0,1.0,0.0,23,0.889069257965752,0.0,23,3129
1.0,1.0,0.0,23,0.889069257965752,0.0,23,3130
1.0,1.0,1776.5758378150372,25,0.9469338323659244,1776.5758378150372,25,3131
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,3132
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,3133
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,3134
1.0,1.0,3553.1516756300744,21,0.5285064087406933,3553.1516756300744,21,3135
1.0,1.0,0.0,23,0.9469338323659244,0.0,23,3136
1.0,1.0,3553.1516756300744,25,0.889069257965752,3553.1516756300744,25,3137
1.0,1.0,0.0,21,0.889069257965752,0.0,21,3138
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,3139
1.0,1.0,1776.5758378150372,31,0.889069257965752,1776.5758378150372,31,3140
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,3141
1.0,1.0,1776.5758378150372,16,0.9753158817458856,1776.5758378150372,16,3142
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3143
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,3144
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,3145
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,3146
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,3147
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,3148
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,3149
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,3150
1.0,1.0,1776.5758378150372,34,0.5285064087406933,1776.5758378150372,34,3151
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,3152
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,3153
1.0,1.0,1776.5758378150372,27,0.966404119205896,1776.5758378150372,27,3154
1.0,1.0,0.0,22,0.889069257965752,0.0,22,3155
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,3156
1.0,1.0,1776.5758378150372,28,0.6875736669473631,1776.5758378150372,28,3157
1.0,1.0,3553.1516756300744,30,0.889069257965752,3553.1516756300744,30,3158
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,3159
1.0,1.0,1776.5758378150372,25,0.6875736669473631,1776.5758378150372,25,3160
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,3161
1.0,1.0,8882.879189075185,32,0.6875736669473631,8882.879189075185,32,3162
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3163
1.0,1.0,1776.5758378150372,17,0.6875736669473631,1776.5758378150372,17,3164
1.0,1.0,0.0,34,0.5285064087406933,0.0,34,3165
1.0,1.0,3553.1516756300744,24,0.6875736669473631,3553.1516756300744,24,3166
1.0,1.0,0.0,32,0.5285064087406933,0.0,32,3167
1.0,1.0,0.0,18,0.5285064087406933,0.0,18,3168
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,3169
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,3170
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,3171
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,3172
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,3173
1.0,1.0,5329.727513445112,28,0.5285064087406933,5329.727513445112,28,3174
1.0,1.0,1776.5758378150372,35,0.6875736669473631,1776.5758378150372,35,3175
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,3176
1.0,1.0,1776.5758378150372,29,0.6875736669473631,1776.5758378150372,29,3177
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,3178
1.0,1.0,1776.5758378150372,35,0.5285064087406933,1776.5758378150372,35,3179
1.0,1.0,1776.5758378150372,37,0.5285064087406933,1776.5758378150372,37,3180
1.0,1.0,5329.727513445112,31,0.6875736669473631,5329.727513445112,31,3181
1.0,1.0,1776.5758378150372,20,0.5285064087406933,1776.5758378150372,20,3182
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,3183
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,3184
1.0,1.0,3553.1516756300744,26,0.6875736669473631,3553.1516756300744,26,3185
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,3186
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,3187
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,3188
1.0,1.0,1776.5758378150372,29,0.6875736669473631,1776.5758378150372,29,3189
1.0,1.0,3553.1516756300744,23,0.889069257965752,3553.1516756300744,23,3190
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,3191
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,3192
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,3193
1.0,1.0,0.0,24,0.889069257965752,0.0,24,3194
1.0,1.0,1776.5758378150372,32,0.6875736669473631,1776.5758378150372,32,3195
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,3196
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,3197
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,3198
1.0,1.0,0.0,19,0.6875736669473631,0.0,19,3199
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,3200
1.0,1.0,0.0,23,0.6875736669473631,0.0,23,3201
1.0,1.0,3553.1516756300744,23,0.6875736669473631,3553.1516756300744,23,3202
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,3203
1.0,1.0,3553.1516756300744,33,0.889069257965752,3553.1516756300744,33,3204
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,3205
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,3206
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3207
1.0,1.0,1776.5758378150372,27,0.966404119205896,1776.5758378150372,27,3208
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,3209
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,3210
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,3211
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,3212
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,3213
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,3214
1.0,1.0,3553.1516756300744,22,0.926097564296077,3553.1516756300744,22,3215
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3216
1.0,1.0,1776.5758378150372,30,0.6875736669473631,1776.5758378150372,30,3217
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,3218
1.0,1.0,1776.5758378150372,22,0.6875736669473631,1776.5758378150372,22,3219
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,3220
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,3221
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,3222
1.0,1.0,0.0,32,0.5285064087406933,0.0,32,3223
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,3224
1.0,1.0,1776.5758378150372,23,0.6875736669473631,1776.5758378150372,23,3225
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3226
1.0,1.0,0.0,21,0.926097564296077,0.0,21,3227
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,3228
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,3229
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,3230
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,3231
1.0,1.0,0.0,26,0.889069257965752,0.0,26,3232
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,3233
1.0,1.0,3553.1516756300744,28,0.6875736669473631,3553.1516756300744,28,3234
1.0,1.0,1776.5758378150372,19,0.6875736669473631,1776.5758378150372,19,3235
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,3236
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,3237
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,3238
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,3239
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,3240
1.0,1.0,3553.1516756300744,30,0.889069257965752,3553.1516756300744,30,3241
1.0,1.0,0.0,29,0.6875736669473631,0.0,29,3242
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,3243
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,3244
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3245
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,3246
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,3247
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,3248
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,3249
1.0,1.0,1776.5758378150372,27,0.889069257965752,1776.5758378150372,27,3250
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,3251
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,3252
1.0,1.0,3553.1516756300744,21,0.6875736669473631,3553.1516756300744,21,3253
1.0,1.0,3553.1516756300744,28,0.5285064087406933,3553.1516756300744,28,3254
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,3255
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,3256
1.0,1.0,3553.1516756300744,28,0.6875736669473631,3553.1516756300744,28,3257
